timestamp,steering,throttle,L2,L1,C,R1,R2
1.652,0.4117431640625,0.9999847412109375,117.5,137.3,4.1,49.6,34.7
1.711,0.9136962890625,0.9999847412109375,116.8,139.6,50.3,51.1,35.2
1.771,0.0,0.9999847412109375,116.3,136.0,999,52.4,36.2
1.829,0.0,0.9999847412109375,115.8,133.3,999,51.0,36.5
1.888,0.0,0.9999847412109375,116.0,143.4,45.1,48.9,36.6
1.948,0.0,0.9999847412109375,116.4,151.9,3.1,47.9,36.2
2.006,0.0,0.9999847412109375,116.2,161.5,7.1,48.2,35.2
2.066,0.0,0.9999847412109375,116.9,194.9,5.9,48.7,35.0
2.125,0.0,0.9999847412109375,116.9,200.4,999,49.3,35.5
2.183,0.0,0.9999847412109375,116.0,210.3,999,49.5,35.4
2.241,0.0,0.9999847412109375,116.9,206.1,0.9,50.0,35.7
2.302,0.0,0.9999847412109375,116.6,205.7,23.2,51.1,36.3
2.36,0.0,0.9999847412109375,115.9,202.3,164.9,51.6,36.7
2.42,0.0,0.9999847412109375,115.6,198.3,999,52.4,37.2
2.477,0.0,0.9999847412109375,115.7,188.3,189.0,52.7,37.6
2.537,0.0,0.9999847412109375,115.5,183.4,180.3,53.2,37.8
2.597,0.0,0.9999847412109375,115.2,171.6,178.0,54.4,38.5
2.655,0.0,0.9999847412109375,114.4,148.9,170.9,54.9,38.7
2.715,0.168609619140625,0.9999847412109375,114.2,139.5,170.9,56.0,39.0
2.773,0.999969482421875,0.9999847412109375,113.8,133.8,161.1,54.5,39.6
2.809,0.999969482421875,0.9999847412109375,114.1,126.3,163.3,53.9,40.2
2.867,0.999969482421875,0.9999847412109375,112.9,121.7,158.3,49.7,40.8
2.926,0.999969482421875,0.9999847412109375,113.5,117.7,154.2,46.7,40.7
2.986,0.999969482421875,0.9999847412109375,115.2,115.6,153.8,61.9,40.3
3.044,0.999969482421875,0.9999847412109375,116.3,112.2,149.9,65.1,39.2
3.103,0.999969482421875,0.9999847412109375,118.5,110.1,146.3,61.7,37.9
3.164,0.999969482421875,0.9999847412109375,118.1,109.6,145.6,59.4,36.5
3.223,0.999969482421875,0.9999847412109375,113.7,111.0,147.2,56.0,34.6
3.306,0.999969482421875,0.9999847412109375,111.7,110.8,146.0,51.3,30.4
3.364,0.999969482421875,0.9999847412109375,109.5,110.9,149.2,47.2,28.3
3.423,0.999969482421875,0.9999847412109375,107.5,108.3,150.1,43.3,25.9
3.482,0.999969482421875,0.9999847412109375,106.2,107.4,153.4,40.2,24.0
3.541,0.999969482421875,0.9999847412109375,105.6,108.4,145.2,36.6,23.6
3.599,0.999969482421875,0.9999847412109375,106.3,109.3,148.8,33.2,22.9
3.659,0.89801025390625,0.9999847412109375,106.4,107.5,161.4,29.7,22.0
3.719,0.0,0.9999847412109375,105.3,105.1,142.4,26.6,20.9
3.779,0.0,0.9999847412109375,104.0,102.2,138.2,23.5,19.6
3.837,0.0,0.9999847412109375,103.7,100.4,75.9,21.0,17.9
3.895,0.0,0.9999847412109375,103.9,100.5,100.2,37.7,16.7
3.953,0.0,0.9999847412109375,103.5,98.6,12.7,52.4,15.9
4.004,0.0,0.9999847412109375,102.7,96.6,39.8,54.8,15.1
4.062,0.0,0.9999847412109375,101.1,94.1,32.4,125.4,16.9
4.118,0.0,0.9999847412109375,97.8,90.7,124.8,146.4,21.8
4.177,0.0,0.9999847412109375,94.8,89.4,91.1,145.1,26.6
4.234,0.0,0.9999847412109375,92.4,85.4,147.6,135.9,31.4
4.292,0.0,0.9999847412109375,89.6,83.0,160.0,128.4,36.9
4.352,0.388214111328125,0.9999847412109375,87.0,80.5,150.1,120.6,41.7
4.411,0.937225341796875,0.9999847412109375,83.3,78.0,147.8,117.0,45.6
4.461,0.999969482421875,0.9999847412109375,80.6,75.2,146.4,115.8,58.5
4.519,0.999969482421875,0.9999847412109375,77.3,72.3,143.1,112.9,84.8
4.578,0.999969482421875,0.9999847412109375,74.3,70.2,148.9,106.9,88.0
4.638,0.999969482421875,0.9999847412109375,71.4,68.6,159.3,101.0,82.5
4.697,0.999969482421875,0.9999847412109375,69.1,67.7,148.4,97.0,83.4
4.754,0.999969482421875,0.9999847412109375,67.2,67.5,168.2,93.6,86.8
4.814,0.999969482421875,0.9999847412109375,66.1,67.7,169.6,88.9,86.9
4.875,0.999969482421875,0.9999847412109375,65.5,69.1,157.9,82.5,88.4
4.933,0.999969482421875,0.9999847412109375,64.0,71.2,166.1,78.8,84.6
4.99,0.999969482421875,0.9999847412109375,63.7,74.3,160.5,78.3,83.3
5.049,0.0,0.9999847412109375,64.4,78.5,162.3,64.6,82.4
5.108,0.0,0.9999847412109375,65.4,83.6,162.6,75.3,81.5
5.168,0.0,0.9999847412109375,67.3,90.1,151.8,68.1,80.2
5.228,0.0,0.9999847412109375,69.6,98.2,142.0,66.8,83.4
5.285,0.0,0.9999847412109375,70.7,103.7,135.6,47.2,87.1
5.368,0.0,0.9999847412109375,71.5,103.7,137.8,34.1,90.4
5.427,0.0,0.9999847412109375,72.1,102.8,152.2,42.5,95.1
5.487,0.0,0.9999847412109375,73.0,101.2,143.3,31.5,99.3
5.546,0.0,0.9999847412109375,73.4,101.5,144.8,25.8,103.9
5.606,0.0,0.9999847412109375,74.2,100.6,149.5,26.8,108.8
5.663,0.0,0.9999847412109375,74.7,99.8,130.8,27.9,28.4
5.723,0.0,0.9999847412109375,75.4,96.4,149.6,29.2,27.2
5.781,0.0,0.9999847412109375,76.2,93.8,139.5,30.4,19.8
5.841,0.0,0.9999847412109375,76.0,91.7,137.2,31.9,20.5
5.898,0.0,0.9999847412109375,75.9,88.3,134.3,32.9,21.2
5.958,0.0,0.9999847412109375,75.4,85.2,131.8,34.4,22.0
6.017,0.0,0.9999847412109375,75.4,83.0,126.1,35.3,23.1
6.076,0.0,0.9999847412109375,75.3,80.4,128.3,34.4,23.7
6.112,0.0,0.9999847412109375,75.5,77.6,128.8,31.4,24.4
6.17,0.0,0.9999847412109375,75.3,75.1,124.9,53.7,25.6
6.23,0.11370849609375,0.9999847412109375,74.7,73.1,116.1,21.8,26.4
6.288,0.733306884765625,0.9999847412109375,74.1,70.6,112.2,143.1,27.3
6.346,0.999969482421875,0.9999847412109375,73.0,67.0,107.2,20.6,28.5
6.406,0.999969482421875,0.9999847412109375,70.0,64.4,101.6,147.6,32.8
6.464,0.999969482421875,0.9999847412109375,66.8,61.5,100.2,118.2,40.8
6.524,0.999969482421875,0.9999847412109375,63.1,59.4,98.2,68.5,44.9
6.582,0.999969482421875,0.9999847412109375,59.8,57.5,101.6,107.1,47.8
6.641,0.952911376953125,0.9999847412109375,57.9,57.4,103.0,53.7,49.4
6.7,0.92938232421875,0.9999847412109375,56.6,58.9,101.9,42.7,51.1
6.76,0.92938232421875,0.9999847412109375,55.1,59.5,102.6,25.2,52.0
6.817,0.92938232421875,0.9999847412109375,54.2,58.7,100.5,20.9,52.7
6.877,0.92938232421875,0.9999847412109375,53.7,57.4,99.9,30.4,52.8
6.936,0.92938232421875,0.9999847412109375,53.4,56.5,102.5,56.9,53.4
6.995,0.92938232421875,0.9999847412109375,53.5,56.7,104.4,11.9,53.2
7.055,0.968597412109375,0.9999847412109375,54.8,57.1,107.1,53.8,53.3
7.113,0.968597412109375,0.9999847412109375,56.0,58.0,109.9,66.4,52.4
7.173,0.968597412109375,0.9999847412109375,54.9,60.3,113.0,68.7,51.9
7.23,0.968597412109375,0.9999847412109375,53.9,59.6,119.2,68.1,51.1
7.29,0.968597412109375,0.9999847412109375,54.2,58.0,118.3,69.7,50.9
7.348,0.968597412109375,0.9999847412109375,55.0,56.7,126.1,62.6,49.9
7.408,0.968597412109375,0.9999847412109375,56.7,55.6,130.3,61.1,48.9
7.467,0.968597412109375,0.9999847412109375,57.9,55.5,129.4,59.1,47.8
7.525,0.968597412109375,0.9999847412109375,56.6,55.3,128.2,54.8,46.9
7.585,0.968597412109375,0.9999847412109375,54.2,56.3,32.8,61.8,45.2
7.643,0.968597412109375,0.9999847412109375,53.3,57.4,82.6,86.5,43.7
7.703,0.968597412109375,0.9999847412109375,52.7,60.2,137.9,109.6,42.1
7.761,0.0,0.9999847412109375,52.6,62.9,95.8,108.4,40.0
7.82,0.0,0.9999847412109375,53.1,67.1,94.7,104.2,37.7
7.88,0.0,0.9999847412109375,53.8,72.1,168.2,99.2,35.4
7.963,0.0,0.9999847412109375,55.0,76.0,73.4,96.4,29.0
8.023,0.0,0.9999847412109375,56.2,76.1,109.8,93.3,25.8
8.081,0.0,0.9999847412109375,56.4,77.7,999,90.4,23.5
8.14,0.0,0.9999847412109375,56.9,77.2,153.9,87.5,131.0
8.197,0.0,0.9999847412109375,57.3,77.8,145.2,85.4,131.0
8.257,0.0,0.9999847412109375,57.6,78.1,162.1,84.3,129.0
8.317,0.0,0.9999847412109375,57.8,77.4,145.8,84.6,121.5
8.375,0.450958251953125,0.9999847412109375,57.9,77.8,157.2,85.8,106.6
8.411,0.796051025390625,0.9999847412109375,57.6,77.8,156.6,85.9,95.3
8.469,0.968597412109375,0.9999847412109375,57.7,77.1,161.6,85.6,84.6
8.553,0.9764404296875,0.9999847412109375,57.7,77.1,138.4,83.7,82.9
8.612,0.9764404296875,0.9999847412109375,58.4,80.6,163.6,78.8,82.6
8.67,0.9764404296875,0.9999847412109375,59.8,86.4,157.9,73.0,79.2
8.73,0.9764404296875,0.9999847412109375,62.5,96.2,157.8,67.9,78.1
8.787,0.9764404296875,0.9999847412109375,65.3,104.6,137.0,63.4,77.5
8.848,0.9764404296875,0.9999847412109375,68.9,109.5,121.9,58.1,76.5
8.906,0.152923583984375,0.9999847412109375,74.9,117.5,43.8,53.3,72.0
8.965,0.0,0.9999847412109375,81.7,120.6,54.6,48.7,69.9
9.024,0.0,0.9999847412109375,89.9,120.0,48.1,44.7,68.3
9.083,0.0,0.9999847412109375,97.4,118.4,17.0,40.8,63.3
9.141,0.0,0.9999847412109375,101.0,116.2,41.8,37.6,53.2
9.201,0.0,0.9999847412109375,103.5,113.0,65.1,34.4,43.8
9.261,0.0,0.9999847412109375,105.2,109.8,54.0,31.4,40.4
9.321,0.0,0.9999847412109375,107.1,106.5,17.9,28.4,36.6
9.38,0.0,0.9999847412109375,108.1,103.7,99.8,25.5,33.0
9.438,0.0,0.9999847412109375,108.7,95.8,77.9,22.3,29.5
9.496,0.0,0.9999847412109375,109.3,95.8,104.0,19.3,25.9
9.556,0.0,0.9999847412109375,108.2,92.5,115.2,18.6,22.3
9.613,0.0,0.9999847412109375,106.5,89.1,82.1,24.6,18.6
9.673,0.0,0.9999847412109375,102.4,86.5,145.6,32.0,15.1
9.733,0.0,0.9999847412109375,97.7,82.9,188.7,39.9,13.9
9.79,0.0,0.9999847412109375,94.0,79.4,151.3,43.6,16.9
9.85,0.0,0.9999847412109375,90.7,76.1,146.6,48.4,19.9
9.91,0.0,0.9999847412109375,86.8,73.0,162.2,54.7,22.8
9.968,0.0,0.9999847412109375,83.7,69.4,144.7,60.8,25.7
10.027,0.0,0.9999847412109375,79.1,66.2,140.2,65.1,28.8
10.085,0.0,0.9999847412109375,74.8,62.5,148.9,69.7,31.6
10.144,0.0,0.9999847412109375,71.5,59.2,140.8,72.1,33.6
10.204,0.0,0.9999847412109375,67.5,55.7,142.4,72.3,36.0
10.263,0.0,0.9999847412109375,63.0,55.5,152.4,73.8,38.5
10.321,0.0,0.9999847412109375,59.5,65.3,145.4,74.6,41.3
10.381,0.0,0.9999847412109375,55.3,71.3,142.6,76.1,43.4
10.441,0.0,0.9999847412109375,51.3,72.7,139.1,77.7,45.9
10.498,0.0,0.9999847412109375,47.3,72.0,138.1,78.8,48.8
10.559,0.0,0.9999847412109375,43.7,55.8,129.0,80.5,51.0
10.617,0.0,0.9999847412109375,41.2,48.4,127.1,81.4,53.4
10.677,0.0,0.9999847412109375,43.1,58.8,125.5,80.7,55.3
10.735,0.0,0.9999847412109375,46.8,64.2,121.4,76.6,56.0
10.795,-0.79608154296875,0.9999847412109375,50.6,66.7,116.9,73.4,57.1
10.852,-1.0,0.9999847412109375,54.2,76.3,114.2,70.1,58.6
10.913,-1.0,0.9999847412109375,57.5,62.7,107.3,66.5,60.8
10.971,-1.0,0.9999847412109375,61.4,30.6,103.2,63.6,63.7
11.029,-1.0,0.9999847412109375,66.3,93.1,106.7,62.0,66.2
11.09,-1.0,0.9999847412109375,70.0,40.0,107.5,60.7,66.8
11.149,-1.0,0.9999847412109375,72.0,1.8,106.8,60.1,67.5
11.207,-1.0,0.9999847412109375,71.7,72.0,104.3,60.5,65.4
11.268,-1.0,0.9999847412109375,72.2,37.8,103.6,60.8,62.2
11.327,-1.0,0.9999847412109375,71.9,78.0,101.9,62.5,60.7
11.384,0.0,0.9999847412109375,71.3,69.7,102.2,64.6,58.9
11.443,0.0,0.9999847412109375,70.6,110.0,103.1,68.0,57.7
11.503,0.0,0.9999847412109375,69.9,161.3,107.4,70.5,57.7
11.562,0.0,0.9999847412109375,69.1,144.7,109.0,68.2,57.8
11.621,0.0,0.9999847412109375,69.0,152.6,107.1,65.2,58.4
11.681,0.0,0.9999847412109375,70.3,161.1,103.9,61.5,57.8
11.739,0.0,0.9999847412109375,74.8,157.7,100.5,58.1,58.3
11.799,0.0,0.9999847412109375,79.6,152.7,96.9,54.6,58.3
11.857,0.0,0.9999847412109375,85.4,141.8,92.8,51.6,59.0
11.915,-0.2470703125,0.9999847412109375,91.4,159.9,88.5,48.0,59.2
11.975,-1.0,0.9999847412109375,94.0,164.9,85.0,45.2,59.3
12.034,-1.0,0.9999847412109375,100.4,155.0,81.5,42.0,57.7
12.092,-1.0,0.9999847412109375,105.2,148.7,77.7,39.5,53.3
12.151,-1.0,0.9999847412109375,108.5,154.8,71.9,38.7,48.8
12.213,-0.239227294921875,0.9999847412109375,108.5,144.7,68.9,37.8,44.4
12.269,0.0,0.9999847412109375,105.5,155.4,62.5,37.5,40.9
12.328,0.0,0.9999847412109375,105.3,149.8,63.9,37.4,38.4
12.386,0.0,0.9999847412109375,102.3,146.8,32.9,36.7,37.4
12.446,0.0,0.9999847412109375,103.7,141.6,34.3,35.5,36.0
12.505,0.0,0.9999847412109375,105.4,146.1,45.0,34.4,34.9
12.565,0.0,0.9999847412109375,107.3,137.8,27.1,32.8,33.2
12.623,0.435272216796875,0.9999847412109375,107.1,136.2,141.3,31.9,31.6
12.683,0.748992919921875,0.9999847412109375,107.7,140.1,129.3,92.9,29.0
12.743,0.968597412109375,0.9999847412109375,109.5,136.1,127.2,112.7,27.8
12.803,0.999969482421875,0.9999847412109375,110.6,133.8,139.8,109.3,26.1
12.861,0.999969482421875,0.9999847412109375,113.9,130.6,146.3,104.9,24.1
12.918,0.999969482421875,0.9999847412109375,115.2,127.3,119.7,100.2,23.3
12.976,0.999969482421875,0.9999847412109375,119.3,126.2,118.5,94.4,27.2
13.013,0.999969482421875,0.9999847412109375,121.0,120.9,40.2,88.4,30.7
13.096,0.999969482421875,0.9999847412109375,121.3,117.3,43.2,82.0,123.5
13.154,0.0,0.9999847412109375,121.6,115.9,49.4,77.3,121.8
13.214,0.0,0.9999847412109375,122.4,116.5,25.2,72.0,121.3
13.272,0.0,0.9999847412109375,124.0,121.5,999,67.2,127.2
13.331,0.0,0.9999847412109375,120.0,121.7,1.8,62.8,125.8
13.39,0.0,0.9999847412109375,116.5,121.9,999,58.7,115.1
13.449,0.0,0.9999847412109375,114.3,117.8,999,55.4,101.4
13.508,0.0,0.9999847412109375,109.7,115.3,14.7,51.7,90.4
13.568,0.0,0.9999847412109375,110.2,112.2,23.3,48.0,83.8
13.627,0.0,0.9999847412109375,104.9,111.8,7.8,44.6,76.2
13.685,0.0,0.9999847412109375,103.9,111.0,125.3,40.9,64.1
13.745,0.0,0.9999847412109375,101.6,113.0,164.1,37.2,56.2
13.804,0.0,0.9999847412109375,99.1,111.9,172.6,33.8,47.0
13.864,0.0,0.9999847412109375,97.4,113.7,186.4,32.6,42.7
13.923,0.0,0.9999847412109375,94.6,113.8,182.3,32.9,37.5
13.98,0.0,0.9999847412109375,93.6,113.7,176.4,33.8,32.9
14.039,0.0,0.9999847412109375,90.7,114.1,171.3,34.6,28.6
14.098,0.0,0.9999847412109375,89.3,115.5,164.3,35.7,25.2
14.157,0.0,0.9999847412109375,87.2,112.9,161.4,36.2,24.8
14.216,0.0,0.9999847412109375,86.1,107.8,156.1,37.2,25.6
14.276,0.0,0.9999847412109375,85.2,104.2,151.8,38.2,26.1
14.333,0.0,0.9999847412109375,85.1,100.0,147.0,38.9,26.8
14.393,0.890167236328125,0.9999847412109375,85.3,96.6,140.6,37.9,27.3
14.436,0.999969482421875,0.9999847412109375,85.7,92.9,136.6,33.3,27.7
14.493,0.999969482421875,0.9999847412109375,86.1,88.7,130.4,115.2,28.5
14.551,0.999969482421875,0.9999847412109375,86.1,85.8,125.3,60.4,28.5
14.61,0.999969482421875,0.9999847412109375,87.0,82.5,121.5,53.2,27.6
14.667,0.999969482421875,0.9999847412109375,89.3,80.3,117.7,49.8,26.6
14.727,0.999969482421875,0.9999847412109375,90.6,79.3,115.7,49.6,25.0
14.784,0.999969482421875,0.9999847412109375,86.6,77.7,113.3,38.6,24.6
14.842,0.999969482421875,0.9999847412109375,83.0,77.8,110.9,34.7,26.4
14.901,0.999969482421875,0.9999847412109375,80.0,77.8,107.7,29.5,27.4
14.96,0.999969482421875,0.9999847412109375,78.0,78.0,106.3,41.6,28.3
15.019,0.999969482421875,0.9999847412109375,76.0,78.3,106.3,71.9,28.4
15.076,0.999969482421875,0.9999847412109375,73.9,75.9,105.3,85.9,28.7
15.135,0.999969482421875,0.9999847412109375,72.8,71.2,106.1,86.7,28.4
15.195,0.999969482421875,0.9999847412109375,72.9,66.9,107.1,81.4,28.0
15.255,0.999969482421875,0.9999847412109375,73.5,63.5,112.5,74.0,27.2
15.315,0.999969482421875,0.9999847412109375,74.2,61.1,123.3,67.3,26.5
15.397,0.999969482421875,0.9999847412109375,70.5,60.3,125.6,61.9,25.2
15.455,0.999969482421875,0.9999847412109375,65.2,59.4,99.7,56.5,25.3
15.515,0.999969482421875,0.9999847412109375,61.4,57.8,33.5,51.5,26.4
15.572,0.999969482421875,0.9999847412109375,58.7,58.3,84.3,46.5,26.2
15.631,0.999969482421875,0.9999847412109375,55.9,58.7,160.4,42.6,26.0
15.691,0.999969482421875,0.9999847412109375,54.2,59.9,123.9,38.8,25.7
15.75,0.999969482421875,0.9999847412109375,53.8,61.4,106.6,34.9,25.0
15.81,0.999969482421875,0.9999847412109375,53.4,64.9,139.5,30.8,23.9
15.869,0.0,0.9999847412109375,53.8,69.2,118.5,27.4,23.0
15.929,0.0,0.9999847412109375,55.0,73.8,22.1,23.7,21.5
15.986,0.0,0.9999847412109375,57.2,81.4,130.7,20.4,19.6
16.047,0.0,0.9999847412109375,60.6,91.2,127.1,17.6,18.0
16.106,0.0,0.9999847412109375,62.0,98.6,22.3,16.9,16.5
16.166,0.0,0.9999847412109375,62.9,99.1,53.1,21.4,15.2
16.222,0.0,0.9999847412109375,63.9,99.4,169.2,25.8,13.8
16.28,0.0,0.9999847412109375,65.0,100.8,22.7,30.7,11.8
16.34,0.0,0.9999847412109375,65.7,102.5,171.2,35.2,14.3
16.4,0.0,0.9999847412109375,66.6,102.1,166.5,39.3,16.6
16.459,0.694091796875,0.9999847412109375,67.6,104.2,174.0,40.4,19.3
16.494,0.999969482421875,0.9999847412109375,68.2,105.1,161.9,42.2,21.5
16.552,0.999969482421875,0.9999847412109375,69.2,105.0,153.3,14.0,24.0
16.613,0.999969482421875,0.9999847412109375,69.8,102.2,161.0,85.5,25.7
16.67,0.999969482421875,0.9999847412109375,71.5,100.6,154.8,81.5,26.5
16.73,0.999969482421875,0.9999847412109375,75.2,107.5,158.1,59.1,27.0
16.789,0.92938232421875,0.9999847412109375,79.8,107.6,155.0,69.5,26.5
16.848,0.92938232421875,0.9999847412109375,86.7,109.1,159.5,79.1,25.7
16.907,0.92938232421875,0.9999847412109375,90.5,114.0,149.8,76.2,25.9
16.965,0.92938232421875,0.9999847412109375,92.1,115.4,161.2,78.9,31.6
17.023,0.9136962890625,0.9999847412109375,95.6,118.9,159.0,74.9,35.0
17.084,0.89801025390625,0.9999847412109375,100.1,122.4,158.6,112.8,38.0
17.142,0.89801025390625,0.9999847412109375,104.9,122.0,154.0,107.9,39.7
17.202,0.890167236328125,0.9999847412109375,108.1,119.2,156.5,103.4,41.6
17.262,0.890167236328125,0.9999847412109375,110.6,117.8,164.9,116.2,42.6
17.318,0.83526611328125,0.9999847412109375,113.1,116.6,143.4,108.2,43.5
17.378,0.827423095703125,0.9999847412109375,116.7,117.3,125.4,102.7,44.5
17.437,0.811737060546875,0.9999847412109375,117.7,118.8,128.1,95.8,44.8
17.496,0.890167236328125,0.9999847412109375,117.3,115.9,98.8,88.5,45.2
17.556,0.89801025390625,0.9999847412109375,114.4,117.4,74.5,82.9,45.2
17.613,0.89801025390625,0.9999847412109375,113.2,117.6,85.8,78.0,45.4
17.697,0.89801025390625,0.9999847412109375,112.9,118.7,58.0,71.0,44.9
17.758,-0.20001220703125,0.9999847412109375,112.3,121.6,59.8,65.7,44.3
17.815,0.0,0.9999847412109375,111.5,126.2,60.8,61.1,43.5
17.873,0.0,0.9999847412109375,111.8,128.5,100.2,56.8,42.8
17.932,0.0,0.9999847412109375,111.9,131.0,90.4,55.4,42.8
17.992,0.0,0.9999847412109375,111.4,132.9,59.3,54.6,42.7
18.05,0.0,0.9999847412109375,112.1,133.0,82.4,54.4,42.2
18.11,0.0,0.9999847412109375,111.6,128.4,62.0,53.8,42.3
18.17,0.0,0.9999847412109375,111.2,130.6,65.3,54.2,42.1
18.227,0.0,0.9999847412109375,110.9,133.7,72.2,53.8,41.9
18.285,0.0,0.9999847412109375,110.5,129.6,85.9,53.4,42.0
18.345,0.0,0.9999847412109375,109.8,128.8,69.4,53.4,41.8
18.405,0.0,0.9999847412109375,109.2,126.8,64.9,53.3,41.6
18.464,0.0,0.9999847412109375,108.3,129.6,57.8,53.5,41.6
18.521,0.0,0.9999847412109375,107.2,124.8,77.1,52.9,41.2
18.582,0.14508056640625,0.9999847412109375,107.1,127.6,38.0,53.3,41.2
18.641,0.592132568359375,0.9999847412109375,106.9,129.5,79.7,53.4,41.2
18.699,0.105865478515625,0.9999847412109375,105.5,123.6,70.7,54.7,41.4
18.758,0.0,0.9999847412109375,104.8,125.6,74.5,59.4,41.0
18.818,0.0,0.9999847412109375,104.6,128.1,73.9,88.6,40.4
18.864,0.0,0.9999847412109375,104.5,130.4,46.9,103.9,40.1
18.922,0.0,0.9999847412109375,104.0,128.4,85.3,100.8,39.5
18.994,0.0,0.9999847412109375,103.6,126.6,50.7,95.8,39.1
19.054,0.4744873046875,0.9999847412109375,103.1,125.8,65.4,91.4,38.7
19.112,0.733306884765625,0.9999847412109375,102.5,124.6,47.7,89.4,39.3
19.173,0.356842041015625,0.9999847412109375,102.1,126.4,65.8,88.4,42.4
19.231,0.0,0.9999847412109375,102.1,125.5,72.9,85.8,42.8
19.289,0.0,0.9999847412109375,102.8,127.4,57.9,82.5,55.7
19.349,0.0,0.9999847412109375,104.0,131.4,41.4,79.7,123.1
19.408,0.0,0.9999847412109375,104.7,136.2,63.1,77.6,134.3
19.467,0.11370849609375,0.9999847412109375,104.7,136.9,74.7,76.1,121.3
19.525,0.568603515625,0.9999847412109375,105.3,139.9,67.1,75.3,107.5
19.584,0.0,0.9999847412109375,104.6,138.9,42.8,74.1,103.3
19.644,0.0,0.9999847412109375,104.7,141.7,74.2,72.9,90.5
19.703,0.0,0.9999847412109375,105.1,146.4,72.8,70.1,82.9
19.762,0.0,0.9999847412109375,105.9,145.9,76.1,68.3,73.5
19.821,0.0,0.9999847412109375,106.6,146.5,89.5,66.7,64.7
19.88,0.0,0.9999847412109375,106.6,146.4,58.8,65.0,61.1
19.941,0.0,0.9999847412109375,106.5,147.2,59.6,64.0,60.0
19.997,0.0,0.9999847412109375,106.6,148.0,66.2,63.4,58.4
20.057,0.0,0.9999847412109375,106.5,142.9,63.6,63.0,57.6
20.116,0.0,0.9999847412109375,106.9,142.8,52.8,62.0,56.3
20.175,0.0,0.9999847412109375,107.4,142.2,94.9,62.1,55.4
20.234,0.0,0.9999847412109375,107.5,139.9,83.5,61.7,53.6
20.293,0.0,0.9999847412109375,107.0,138.5,69.8,62.1,52.3
20.351,0.0,0.9999847412109375,107.1,136.3,68.9,61.3,51.9
20.41,0.0,0.9999847412109375,107.0,137.3,97.7,61.9,50.4
20.469,0.0,0.9999847412109375,106.4,134.1,96.0,61.8,49.6
20.529,0.0,0.9999847412109375,106.4,139.1,36.2,61.6,49.1
20.589,0.0,0.9999847412109375,105.8,136.3,100.3,62.2,48.6
20.646,0.0,0.9999847412109375,105.8,139.2,122.8,63.2,48.5
20.705,0.0,0.9999847412109375,106.0,135.7,109.5,63.2,48.2
20.764,0.0,0.9999847412109375,105.6,137.1,93.5,63.5,48.1
20.824,0.0,0.9999847412109375,105.3,138.3,92.5,64.6,47.9
20.883,0.0,0.9999847412109375,105.0,138.6,65.2,65.2,48.1
20.942,0.0,0.9999847412109375,105.0,135.1,82.9,64.4,48.0
21.002,0.0,0.9999847412109375,104.8,137.7,96.4,64.1,47.8
21.059,0.0,0.9999847412109375,104.6,136.3,76.5,63.6,47.6
21.118,0.0,0.9999847412109375,104.6,133.8,90.0,62.1,47.7
21.177,0.0,0.9999847412109375,104.3,132.7,98.9,60.9,47.9
21.235,0.0,0.9999847412109375,105.1,133.0,94.5,61.0,47.9
21.296,0.0,0.9999847412109375,104.4,131.5,89.1,61.8,48.1
21.355,0.0,0.9999847412109375,103.6,128.5,75.2,63.0,48.1
